index_col;age;job;education;default;contact;month;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y;M1;M2;KNeighbors;Quadratic;MLPClass;AdaBoost;forest;naive_by;prediction;compareOrigin
7360;30;1;4;0;0;5;3;999;0;2;1.1;93.994;-36.4;4.864;5191.0;0;1;0;1;0;0;0;0;0;1;No-Yes
19648;36;1;4;0;1;8;1;999;0;2;1.4;93.444;-36.1;4.968;5228.1;0;0;1;0;0;1;0;0;0;1;No-Yes
4807;33;1;3;0;0;5;1;999;0;2;1.1;93.994;-36.4;4.8580000000000005;5191.0;0;0;1;0;0;0;0;0;0;0;No-No
20621;32;1;4;0;1;8;1;999;0;2;1.4;93.444;-36.1;4.965;5228.1;1;1;0;0;0;0;0;0;0;0;Yes-No
12724;33;10;4;0;0;7;17;999;0;2;1.4;93.91799999999999;-42.7;4.96;5228.1;0;1;0;0;0;0;0;1;0;1;No-Yes
18643;30;2;3;0;0;7;16;999;0;2;1.4;93.91799999999999;-42.7;4.968;5228.1;0;0;1;0;0;0;0;0;0;0;No-No
40303;53;1;3;0;1;7;6;999;0;2;-1.7;94.215;-40.3;0.899;4991.6;0;1;0;1;1;1;1;1;1;6;No-Yes
19138;32;11;4;0;1;8;4;999;0;2;1.4;93.444;-36.1;4.968;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
13788;30;2;4;0;0;7;3;999;0;2;1.4;93.91799999999999;-42.7;4.963;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
10145;39;3;3;0;0;6;1;999;0;2;1.4;94.465;-41.8;4.958;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
9084;30;8;3;2;0;6;1;999;0;2;1.4;94.465;-41.8;4.967;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
38725;49;5;4;0;1;11;1;999;0;2;-3.4;92.649;-30.1;0.715;5017.5;0;1;0;1;1;1;1;1;1;6;No-Yes
18939;56;1;4;0;1;8;2;999;0;2;1.4;93.444;-36.1;4.97;5228.1;0;1;0;1;0;1;0;0;0;2;No-Yes
2511;26;8;3;0;0;5;1;999;0;2;1.1;93.994;-36.4;4.856;5191.0;0;0;1;1;0;0;0;0;0;1;No-Yes
6316;30;2;3;0;0;5;2;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;0;0;0;0;0;No-No
29094;33;1;4;2;1;4;1;999;0;2;-1.8;93.075;-47.1;1.405;5099.1;1;0;1;0;0;1;1;0;0;2;Yes-Yes
37080;23;10;4;0;0;7;4;999;0;2;-2.9;92.469;-33.6;1.0070000000000001;5076.2;1;0;1;1;1;1;1;0;1;5;Yes-Yes
38635;71;6;4;0;1;11;1;999;0;2;-3.4;92.649;-30.1;0.72;5017.5;1;1;0;1;1;1;1;1;1;6;Yes-Yes
26264;46;1;4;0;1;11;1;999;1;1;-0.1;93.2;-42.0;4.0760000000000005;5195.8;0;1;0;0;0;1;0;0;1;2;No-Yes
7622;38;8;3;0;0;5;3;999;0;2;1.1;93.994;-36.4;4.864;5191.0;0;1;0;1;0;0;0;1;0;2;No-Yes
38590;39;10;4;2;1;10;1;999;0;2;-3.4;92.431;-26.9;0.72;5017.5;1;0;1;1;1;1;1;1;1;6;Yes-Yes
21974;42;10;4;2;1;8;2;999;0;2;1.4;93.444;-36.1;4.9639999999999995;5228.1;0;1;0;1;0;0;0;0;0;1;No-Yes
35072;33;2;3;2;1;5;5;999;0;2;-1.8;92.89299999999999;-46.2;1.25;5099.1;1;1;0;1;0;1;0;0;0;2;Yes-Yes
18701;25;1;3;0;1;7;4;999;0;2;1.4;93.91799999999999;-42.7;4.968;5228.1;0;0;1;0;0;0;0;0;0;0;No-No
31742;41;2;2;2;1;5;1;999;0;2;-1.8;92.89299999999999;-46.2;1.327;5099.1;0;1;0;0;0;1;0;0;0;1;No-Yes
36997;28;1;4;0;1;7;2;999;0;2;-2.9;92.469;-33.6;1.0590000000000002;5076.2;0;0;1;1;1;1;1;1;1;6;No-Yes
32405;34;1;4;0;1;5;2;999;1;1;-1.8;92.89299999999999;-46.2;1.3130000000000002;5099.1;0;1;0;0;0;1;0;0;1;2;No-Yes
20175;29;10;4;2;1;8;1;999;0;2;1.4;93.444;-36.1;4.965;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
17134;29;8;4;0;1;7;1;999;0;2;1.4;93.91799999999999;-42.7;4.962;5228.1;0;0;1;0;0;0;0;0;0;0;No-No
29550;38;2;2;0;1;4;1;999;1;1;-1.8;93.075;-47.1;1.405;5099.1;0;0;0;1;0;1;0;0;1;3;No-Yes
27543;51;4;3;0;1;11;6;999;0;2;-0.1;93.2;-42.0;4.021;5195.8;0;1;0;0;0;1;0;0;0;1;No-Yes
21731;29;1;4;0;1;8;5;999;0;2;1.4;93.444;-36.1;4.963;5228.1;0;0;1;0;0;0;0;0;0;0;No-No
36109;41;2;3;0;1;5;1;999;0;2;-1.8;92.89299999999999;-46.2;1.266;5099.1;1;1;0;0;0;1;0;0;1;2;Yes-Yes
27688;55;11;4;0;0;12;1;999;0;2;-0.2;92.756;-45.9;3.282;5176.3;0;0;0;0;1;1;0;0;0;2;No-Yes
23775;31;10;4;0;1;8;1;999;0;2;1.4;93.444;-36.1;4.962;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
22918;52;8;3;2;1;8;3;999;0;2;1.4;93.444;-36.1;4.965;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
27271;52;10;3;0;1;11;1;999;0;2;-0.1;93.2;-42.0;4.021;5195.8;0;1;0;0;0;1;0;0;0;1;No-Yes
25969;38;2;2;0;1;11;1;999;0;2;-0.1;93.2;-42.0;4.12;5195.8;0;0;1;0;0;1;0;0;0;1;No-Yes
19065;49;1;4;0;1;8;1;999;0;2;1.4;93.444;-36.1;4.968;5228.1;0;1;0;0;0;1;0;0;0;1;No-Yes
33168;28;2;3;0;1;5;4;999;0;2;-1.8;92.89299999999999;-46.2;1.291;5099.1;0;1;0;1;0;1;0;0;1;3;No-Yes
29457;38;10;4;0;1;4;6;999;0;2;-1.8;93.075;-47.1;1.405;5099.1;0;0;1;0;0;1;1;0;0;2;No-Yes
17945;55;4;2;2;0;7;2;999;0;2;1.4;93.91799999999999;-42.7;4.961;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
6872;24;2;3;2;0;5;3;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;0;1;1;0;0;0;0;0;1;No-Yes
26728;34;9;4;0;1;11;2;999;0;2;-0.1;93.2;-42.0;4.0760000000000005;5195.8;0;0;0;1;0;1;0;1;0;3;No-Yes
12697;40;5;4;2;1;7;34;999;0;2;1.4;93.91799999999999;-42.7;4.96;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
7278;54;2;4;0;0;5;4;999;0;2;1.1;93.994;-36.4;4.86;5191.0;0;1;0;1;0;0;0;0;0;1;No-Yes
25734;51;3;4;0;1;11;2;999;1;1;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;0;1;0;0;1;2;No-Yes
15262;25;8;2;2;1;7;1;999;0;2;1.4;93.91799999999999;-42.7;4.958;5228.1;0;0;1;1;0;0;0;0;0;1;No-Yes
3867;30;1;4;0;0;5;4;999;0;2;1.1;93.994;-36.4;4.859;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
8268;38;1;3;0;0;6;4;999;0;2;1.4;94.465;-41.8;4.864;5228.1;0;1;0;1;0;0;0;1;0;2;No-Yes
9198;35;2;3;0;0;6;1;999;0;2;1.4;94.465;-41.8;4.967;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
21212;33;1;4;0;1;8;7;999;0;2;1.4;93.444;-36.1;4.963;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
20975;45;1;4;0;1;8;1;999;0;2;1.4;93.444;-36.1;4.9639999999999995;5228.1;1;0;1;0;0;1;0;0;0;1;Yes-Yes
13037;28;8;3;0;1;7;1;999;0;2;1.4;93.91799999999999;-42.7;4.962;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
12679;33;2;2;0;1;7;3;999;0;2;1.4;93.91799999999999;-42.7;4.96;5228.1;0;0;1;0;0;0;0;0;0;0;No-No
7752;41;7;3;0;0;5;3;999;0;2;1.1;93.994;-36.4;4.864;5191.0;0;1;0;1;0;0;0;1;0;2;No-Yes
28487;26;11;4;0;1;4;1;999;0;2;-1.8;93.075;-47.1;1.423;5099.1;0;0;1;1;1;1;1;1;1;6;No-Yes
33581;29;10;4;0;0;5;4;999;0;2;-1.8;92.89299999999999;-46.2;1.291;5099.1;0;0;1;0;0;1;0;0;1;2;No-Yes
30196;54;4;3;0;1;4;1;999;0;2;-1.8;93.075;-47.1;1.365;5099.1;0;1;0;1;1;1;1;1;1;6;No-Yes
9928;33;5;4;0;0;6;1;999;0;2;1.4;94.465;-41.8;4.959;5228.1;0;0;1;0;0;0;0;0;0;0;No-No
1837;45;2;2;2;0;5;1;999;0;2;1.1;93.994;-36.4;4.855;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
14008;30;8;3;0;1;7;2;999;0;2;1.4;93.91799999999999;-42.7;4.963;5228.1;0;0;1;1;0;0;0;0;0;1;No-Yes
39527;24;9;3;0;1;4;1;999;0;2;-1.8;93.749;-34.6;0.6459999999999999;5008.7;0;0;1;1;1;1;1;1;1;6;No-Yes
1159;25;8;4;2;0;5;3;999;0;2;1.1;93.994;-36.4;4.855;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
35302;34;2;3;0;0;5;8;999;1;1;-1.8;92.89299999999999;-46.2;1.25;5099.1;0;0;0;1;0;1;0;0;0;2;No-Yes
24612;31;1;3;0;0;11;2;999;0;2;-0.1;93.2;-42.0;4.191;5195.8;0;1;0;1;1;1;0;0;0;3;No-Yes
24516;39;2;3;0;1;11;2;999;0;2;-0.1;93.2;-42.0;4.191;5195.8;0;0;1;0;0;1;0;0;0;1;No-Yes
4416;28;2;2;2;0;5;2;999;0;2;1.1;93.994;-36.4;4.856;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
34760;36;3;3;2;1;5;3;999;0;2;-1.8;92.89299999999999;-46.2;1.266;5099.1;0;0;1;0;0;1;0;0;0;1;No-Yes
5179;47;2;2;0;0;5;1;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;0;0;0;0;0;No-No
16068;22;1;3;0;1;7;1;999;0;2;1.4;93.91799999999999;-42.7;4.961;5228.1;0;0;1;1;0;0;0;0;0;1;No-Yes
3485;55;2;3;0;0;5;6;999;0;2;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;0;0;0;0;0;0;No-No
25720;35;2;4;0;1;11;1;999;1;1;-0.1;93.2;-42.0;4.12;5195.8;0;0;1;0;0;1;0;0;1;2;No-Yes
28949;32;2;3;0;1;4;1;999;0;2;-1.8;93.075;-47.1;1.405;5099.1;0;1;0;1;1;1;1;0;1;5;No-Yes
30643;45;1;4;0;0;5;3;999;0;2;-1.8;92.89299999999999;-46.2;1.354;5099.1;0;1;0;0;0;1;0;0;1;2;No-Yes
24730;33;10;4;0;0;11;5;999;1;1;-0.1;93.2;-42.0;4.191;5195.8;0;0;1;0;0;0;0;0;0;0;No-No
23193;48;10;4;2;1;8;8;999;0;2;1.4;93.444;-36.1;4.965;5228.1;0;0;1;1;0;0;0;0;0;1;No-Yes
29148;53;1;2;0;1;4;1;999;0;2;-1.8;93.075;-47.1;1.405;5099.1;0;1;0;1;1;1;1;0;1;5;No-Yes
32810;41;8;3;0;1;5;1;999;0;2;-1.8;92.89299999999999;-46.2;1.2990000000000002;5099.1;0;0;0;0;0;1;0;0;1;2;No-Yes
35862;27;1;4;0;1;5;1;999;0;2;-1.8;92.89299999999999;-46.2;1.2590000000000001;5099.1;0;0;1;1;1;1;1;1;1;6;No-Yes
16711;36;8;3;0;1;7;2;999;0;2;1.4;93.91799999999999;-42.7;4.963;5228.1;1;0;0;0;0;0;0;0;0;0;Yes-No
39657;31;1;4;0;1;5;1;3;1;3;-1.8;93.876;-40.0;0.6829999999999999;5008.7;1;1;0;1;1;1;1;1;1;6;Yes-Yes
3590;42;1;4;0;0;5;1;999;0;2;1.1;93.994;-36.4;4.859;5191.0;0;0;1;1;0;0;0;0;0;1;No-Yes
36671;51;10;3;0;0;6;1;999;0;2;-2.9;92.963;-40.8;1.268;5076.2;1;1;0;1;1;1;1;0;1;5;Yes-Yes
23754;45;8;4;0;1;8;9;999;0;2;1.4;93.444;-36.1;4.962;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
26003;34;8;3;0;1;11;3;999;1;1;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;0;1;0;0;1;2;No-Yes
10434;37;10;3;0;0;6;3;999;0;2;1.4;94.465;-41.8;4.96;5228.1;0;0;1;0;0;0;0;0;0;0;No-No
4325;45;2;3;2;0;5;1;999;0;2;1.1;93.994;-36.4;4.856;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
15365;52;6;2;2;1;7;1;999;0;2;1.4;93.91799999999999;-42.7;4.957;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
5252;36;1;3;2;0;5;14;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
38609;21;9;3;0;1;11;2;999;0;2;-3.4;92.649;-30.1;0.722;5017.5;0;0;1;1;1;1;1;1;1;6;No-Yes
8646;51;11;2;0;0;6;5;999;0;2;1.4;94.465;-41.8;4.864;5228.1;0;1;0;1;0;0;0;0;0;1;No-Yes
21334;45;1;3;0;1;8;3;999;0;2;1.4;93.444;-36.1;4.963;5228.1;0;1;0;1;0;0;0;0;0;1;No-Yes
23940;31;1;4;0;1;8;2;999;0;2;1.4;93.444;-36.1;4.963;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
3768;33;1;3;0;0;5;1;999;0;2;1.1;93.994;-36.4;4.859;5191.0;0;0;0;0;0;0;0;0;0;0;No-No
14574;33;1;3;2;1;7;4;999;0;2;1.4;93.91799999999999;-42.7;4.961;5228.1;0;1;0;1;0;0;0;0;0;1;No-Yes
37901;51;2;4;0;1;9;1;999;0;2;-3.4;92.37899999999999;-29.8;0.8190000000000001;5017.5;0;1;0;1;1;1;1;1;1;6;No-Yes
18644;31;8;3;0;1;7;2;999;0;2;1.4;93.91799999999999;-42.7;4.968;5228.1;0;0;1;1;0;0;0;0;0;1;No-Yes
32612;27;1;3;0;1;5;1;999;0;2;-1.8;92.89299999999999;-46.2;1.2990000000000002;5099.1;0;0;1;1;1;1;0;0;1;4;No-Yes
19514;33;1;4;0;1;8;1;999;0;2;1.4;93.444;-36.1;4.968;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
35397;26;8;3;0;1;5;3;999;0;2;-1.8;92.89299999999999;-46.2;1.25;5099.1;0;1;0;0;0;1;0;0;1;2;No-Yes
22711;58;8;3;0;1;8;5;999;0;2;1.4;93.444;-36.1;4.9639999999999995;5228.1;0;1;0;1;0;0;0;1;0;2;No-Yes
19508;44;1;4;2;1;8;1;999;0;2;1.4;93.444;-36.1;4.968;5228.1;0;1;0;1;0;0;0;0;0;1;No-Yes
17035;37;1;2;0;1;7;6;999;0;2;1.4;93.91799999999999;-42.7;4.962;5228.1;1;1;0;0;0;0;0;0;0;0;Yes-No
18355;28;1;3;0;1;7;6;999;0;2;1.4;93.91799999999999;-42.7;4.968;5228.1;0;0;1;0;0;0;0;0;0;0;No-No
20835;50;10;4;0;1;8;5;999;0;2;1.4;93.444;-36.1;4.9639999999999995;5228.1;0;0;1;1;0;1;0;0;0;2;No-Yes
3707;36;2;2;2;0;5;1;999;0;2;1.1;93.994;-36.4;4.859;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
17857;40;1;4;0;1;7;3;999;0;2;1.4;93.91799999999999;-42.7;4.961;5228.1;0;0;0;0;0;0;0;0;0;0;No-No
1831;37;2;3;0;0;5;1;999;0;2;1.1;93.994;-36.4;4.855;5191.0;0;0;1;0;0;0;0;0;0;0;No-No
6821;41;2;2;0;0;5;2;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
32145;39;2;3;0;1;5;1;999;0;2;-1.8;92.89299999999999;-46.2;1.3130000000000002;5099.1;0;0;0;1;0;1;0;0;1;3;No-Yes
3148;33;1;4;0;0;5;1;999;0;2;1.1;93.994;-36.4;4.86;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
5397;31;2;3;0;0;5;3;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;0;0;0;0;0;No-No
29187;36;1;3;0;1;4;1;999;0;2;-1.8;93.075;-47.1;1.405;5099.1;0;0;1;0;1;1;1;0;1;4;No-Yes
19602;38;1;4;0;1;8;2;999;0;2;1.4;93.444;-36.1;4.968;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
3677;26;1;3;0;0;5;2;999;0;2;1.1;93.994;-36.4;4.859;5191.0;1;0;1;0;0;0;0;0;0;0;Yes-No
4750;36;9;4;2;0;5;1;999;0;2;1.1;93.994;-36.4;4.8580000000000005;5191.0;0;0;1;0;0;0;0;0;0;0;No-No
9448;37;3;3;0;0;6;1;999;0;2;1.4;94.465;-41.8;4.967;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
6136;38;2;3;0;0;5;1;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;0;1;1;0;0;0;0;0;1;No-Yes
36406;24;10;4;0;1;6;1;999;0;2;-2.9;92.963;-40.8;1.262;5076.2;0;0;1;1;1;1;1;1;1;6;No-Yes
786;38;2;3;0;0;5;6;999;0;2;1.1;93.994;-36.4;4.856;5191.0;0;1;0;1;0;0;0;0;0;1;No-Yes
35041;39;1;4;0;1;5;1;999;0;2;-1.8;92.89299999999999;-46.2;1.25;5099.1;0;1;0;1;0;1;0;0;1;3;No-Yes
32685;27;1;4;0;1;5;1;999;1;1;-1.8;92.89299999999999;-46.2;1.2990000000000002;5099.1;0;0;1;1;0;1;0;0;1;3;No-Yes
26548;33;2;3;0;1;11;1;999;0;2;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1;1;0;0;0;1;0;0;0;1;Yes-Yes
33220;39;5;4;0;1;5;12;999;0;2;-1.8;92.89299999999999;-46.2;1.291;5099.1;0;0;1;0;0;1;0;0;0;1;No-Yes
10802;38;11;3;2;0;6;3;999;0;2;1.4;94.465;-41.8;4.962;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
29810;21;9;3;0;1;4;4;999;1;1;-1.8;93.075;-47.1;1.405;5099.1;0;0;1;0;0;1;0;0;1;2;No-Yes
5479;38;1;3;0;0;5;2;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;0;0;0;No-No
31695;37;2;3;0;1;5;1;999;0;2;-1.8;92.89299999999999;-46.2;1.327;5099.1;0;1;0;0;0;1;0;0;1;2;No-Yes
32934;31;1;3;0;1;5;2;999;0;2;-1.8;92.89299999999999;-46.2;1.2990000000000002;5099.1;0;0;0;0;0;1;0;0;1;2;No-Yes
21680;32;10;4;0;1;8;4;999;0;2;1.4;93.444;-36.1;4.963;5228.1;0;0;1;1;0;0;0;0;0;1;No-Yes
4947;30;2;3;2;0;5;1;999;0;2;1.1;93.994;-36.4;4.8580000000000005;5191.0;0;0;1;0;0;0;0;0;0;0;No-No
5730;35;1;3;0;0;5;3;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
25112;45;7;2;0;1;11;1;999;0;2;-0.1;93.2;-42.0;4.1530000000000005;5195.8;0;1;0;0;0;1;0;0;0;1;No-Yes
12550;58;2;2;2;1;7;2;999;0;2;1.4;93.91799999999999;-42.7;4.96;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
24226;39;11;3;0;1;11;1;999;0;2;-0.1;93.2;-42.0;4.191;5195.8;0;1;0;0;1;1;0;0;0;2;No-Yes
28174;46;2;3;2;0;4;3;999;1;1;-1.8;93.075;-47.1;1.466;5099.1;0;1;0;0;0;1;0;0;0;1;No-Yes
32219;33;5;4;0;1;5;1;999;1;1;-1.8;92.89299999999999;-46.2;1.3130000000000002;5099.1;0;1;0;1;0;1;0;0;1;3;No-Yes
17589;46;1;3;0;1;7;11;999;0;2;1.4;93.91799999999999;-42.7;4.962;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
31060;33;5;4;0;1;5;2;999;1;1;-1.8;92.89299999999999;-46.2;1.334;5099.1;0;1;0;0;0;1;0;0;1;2;No-Yes
32553;34;7;4;0;1;5;3;999;0;2;-1.8;92.89299999999999;-46.2;1.2990000000000002;5099.1;0;0;1;1;0;1;1;0;1;4;No-Yes
38327;22;9;3;0;1;10;2;999;1;1;-3.4;92.431;-26.9;0.7390000000000001;5017.5;1;0;1;1;1;1;1;1;1;6;Yes-Yes
27921;56;2;2;0;1;3;1;999;0;2;-1.8;92.84299999999999;-50.0;1.531;5099.1;1;1;0;1;1;1;1;1;1;6;Yes-Yes
40798;42;1;3;0;1;9;1;999;0;2;-1.1;94.199;-37.5;0.878;4963.6;1;0;1;1;1;1;1;1;1;6;Yes-Yes
27805;88;6;2;0;1;3;5;999;0;2;-1.8;92.84299999999999;-50.0;1.663;5099.1;1;0;0;1;1;1;0;1;1;5;Yes-Yes
28479;47;7;3;0;0;4;5;999;0;2;-1.8;93.075;-47.1;1.423;5099.1;0;1;0;0;0;1;0;0;0;1;No-Yes
18656;39;10;4;0;1;7;5;999;0;2;1.4;93.91799999999999;-42.7;4.968;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
29383;29;1;4;0;1;4;3;999;0;2;-1.8;93.075;-47.1;1.405;5099.1;0;0;0;1;0;1;1;1;1;5;No-Yes
11758;33;2;2;0;0;6;7;999;0;2;1.4;94.465;-41.8;4.959;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
27021;31;11;2;0;0;11;9;999;0;2;-0.1;93.2;-42.0;4.021;5195.8;0;0;1;0;0;0;0;0;0;0;No-No
27116;29;10;4;0;1;11;1;999;0;2;-0.1;93.2;-42.0;4.021;5195.8;0;0;1;1;0;1;0;0;0;2;No-Yes
40791;26;7;4;0;1;9;1;6;4;3;-1.1;94.199;-37.5;0.878;4963.6;0;0;1;1;1;1;1;1;1;6;No-Yes
24036;26;3;3;0;0;10;1;999;0;2;-0.1;93.79799999999999;-40.4;4.918;5195.8;0;1;0;1;1;0;0;1;0;3;No-Yes
4397;34;8;3;2;0;5;2;999;0;2;1.1;93.994;-36.4;4.856;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
11183;46;2;2;2;0;6;1;999;0;2;1.4;94.465;-41.8;4.961;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
12727;31;1;4;0;1;7;11;999;0;2;1.4;93.91799999999999;-42.7;4.96;5228.1;0;1;0;1;0;0;0;0;0;1;No-Yes
7327;38;2;3;2;0;5;2;999;0;2;1.1;93.994;-36.4;4.864;5191.0;0;1;0;1;0;0;0;0;0;1;No-Yes
6889;22;2;3;0;0;5;2;999;0;2;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;0;0;0;No-No
13434;33;10;4;0;0;7;8;999;0;2;1.4;93.91799999999999;-42.7;4.962;5228.1;0;1;0;1;0;0;0;0;0;1;No-Yes
15379;43;2;3;0;1;7;1;999;0;2;1.4;93.91799999999999;-42.7;4.957;5228.1;0;1;0;1;0;0;0;0;0;1;No-Yes
27764;38;10;4;0;1;3;2;10;1;3;-1.8;92.84299999999999;-50.0;1.726;5099.1;1;1;0;1;1;1;1;1;1;6;Yes-Yes
1257;35;1;4;0;0;5;1;999;0;2;1.1;93.994;-36.4;4.855;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
22895;32;1;4;0;1;8;3;999;0;2;1.4;93.444;-36.1;4.965;5228.1;0;0;1;0;0;0;0;0;0;0;No-No
13334;37;3;4;0;1;7;1;999;0;2;1.4;93.91799999999999;-42.7;4.962;5228.1;0;0;0;1;0;0;0;0;0;1;No-Yes
28158;58;6;3;0;1;4;2;999;0;2;-1.8;93.075;-47.1;1.466;5099.1;0;0;0;1;1;1;1;1;1;6;No-Yes
13769;42;1;3;0;1;7;4;999;0;2;1.4;93.91799999999999;-42.7;4.963;5228.1;0;0;1;1;0;0;0;0;0;1;No-Yes
14057;31;2;2;0;1;7;2;999;0;2;1.4;93.91799999999999;-42.7;4.963;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
21310;29;10;3;0;1;8;2;999;0;2;1.4;93.444;-36.1;4.963;5228.1;0;0;1;0;0;0;0;0;0;0;No-No
39478;75;6;3;0;0;4;1;6;2;3;-1.8;93.749;-34.6;0.642;5008.7;1;0;0;1;1;1;1;1;1;6;Yes-Yes
5290;39;2;2;0;0;5;1;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
30692;35;8;3;2;1;5;1;999;0;2;-1.8;92.89299999999999;-46.2;1.344;5099.1;0;1;0;0;0;1;0;0;0;1;No-Yes
13611;30;10;4;0;1;7;6;999;0;2;1.4;93.91799999999999;-42.7;4.963;5228.1;0;0;1;0;0;0;0;0;0;0;No-No
37779;64;6;3;0;1;8;2;3;1;3;-2.9;92.20100000000001;-31.4;0.843;5076.2;0;1;0;1;1;1;1;1;1;6;No-Yes
40572;37;1;4;0;0;9;1;999;0;2;-1.1;94.199;-37.5;0.8859999999999999;4963.6;0;1;0;1;1;1;1;0;1;5;No-Yes
27816;88;6;2;0;1;3;3;999;0;2;-1.8;92.84299999999999;-50.0;1.663;5099.1;1;0;0;1;1;1;1;1;1;6;Yes-Yes
8830;27;1;4;0;0;6;2;999;0;2;1.4;94.465;-41.8;4.8660000000000005;5228.1;0;0;1;0;0;0;0;0;0;0;No-No
25331;47;5;4;0;0;11;3;999;0;2;-0.1;93.2;-42.0;4.1530000000000005;5195.8;0;1;0;0;0;1;0;0;0;1;No-Yes
26036;38;10;4;2;1;11;2;999;0;2;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;1;0;0;0;0;0;1;No-Yes
39813;38;2;2;0;1;6;1;999;2;1;-1.7;94.055;-39.8;0.7070000000000001;4991.6;0;1;0;0;1;1;1;1;1;5;No-Yes
14662;39;2;2;2;1;7;5;999;0;2;1.4;93.91799999999999;-42.7;4.961;5228.1;0;1;0;1;0;0;0;1;0;2;No-Yes
27877;27;11;4;0;1;3;1;999;0;2;-1.8;92.84299999999999;-50.0;1.56;5099.1;0;0;1;0;1;1;1;1;1;5;No-Yes
30080;64;6;3;0;1;4;1;999;0;2;-1.8;93.075;-47.1;1.4;5099.1;0;1;0;1;1;1;1;1;1;6;No-Yes
33606;27;2;3;0;1;5;2;999;1;1;-1.8;92.89299999999999;-46.2;1.291;5099.1;0;0;1;0;0;1;0;0;1;2;No-Yes
8840;38;8;2;0;0;6;1;999;0;2;1.4;94.465;-41.8;4.8660000000000005;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
3104;39;11;3;0;0;5;1;999;0;2;1.1;93.994;-36.4;4.86;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
27955;32;1;4;0;1;3;1;999;0;2;-1.8;92.84299999999999;-50.0;1.52;5099.1;1;1;0;0;1;1;1;0;1;4;Yes-Yes
21941;38;5;3;0;1;8;3;999;0;2;1.4;93.444;-36.1;4.9639999999999995;5228.1;0;1;0;1;0;0;0;0;0;1;No-Yes
5245;46;5;4;0;0;5;5;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
31720;36;2;3;0;1;5;2;999;0;2;-1.8;92.89299999999999;-46.2;1.327;5099.1;0;1;0;0;0;1;0;0;1;2;No-Yes
