Index,ScoredDescionForest,Index (2),scoredLogistic,Index (3),ScoredBayes,Index (2) (2),scoredLocally,Index (4),Scored_Descion,Index (2) (3),Scored Labels,Index (5),D_y,ScoredAverage,prediction,failed,D_y_str,predictionStr,result
13895,0,13895,1,13895,1,13895,1,13895,0,13895,1,13895,0,1,1,0,No,Yes,No-Yes
36408,1,36408,1,36408,1,36408,1,36408,1,36408,1,36408,1,1,1,0,Yes,Yes,Yes-Yes
4043,1,4043,0,4043,0,4043,0,4043,1,4043,0,4043,0,0,1,0,No,Yes,No-Yes
10321,0,10321,0,10321,0,10321,0,10321,0,10321,0,10321,0,0,0,0,No,No,No-No
17178,0,17178,0,17178,0,17178,0,17178,0,17178,0,17178,0,1,1,0,No,Yes,No-Yes
35649,1,35649,1,35649,1,35649,1,35649,1,35649,1,35649,0,1,1,0,No,Yes,No-Yes
10621,0,10621,0,10621,0,10621,0,10621,0,10621,0,10621,0,0,0,0,No,No,No-No
30489,0,30489,1,30489,1,30489,1,30489,0,30489,0,30489,0,0,1,0,No,Yes,No-Yes
29965,0,29965,1,29965,1,29965,0,29965,0,29965,0,29965,0,0,1,0,No,Yes,No-Yes
13232,0,13232,0,13232,0,13232,1,13232,0,13232,0,13232,0,0,1,0,No,Yes,No-Yes
30075,0,30075,0,30075,1,30075,0,30075,0,30075,0,30075,0,1,1,0,No,Yes,No-Yes
33474,0,33474,1,33474,1,33474,0,33474,0,33474,1,33474,0,0,1,0,No,Yes,No-Yes
21927,0,21927,0,21927,0,21927,0,21927,0,21927,0,21927,0,1,1,0,No,Yes,No-Yes
12124,0,12124,0,12124,0,12124,1,12124,0,12124,0,12124,0,1,1,0,No,Yes,No-Yes
20956,0,20956,0,20956,0,20956,0,20956,0,20956,0,20956,0,0,0,0,No,No,No-No
13627,0,13627,1,13627,1,13627,1,13627,0,13627,0,13627,0,1,1,0,No,Yes,No-Yes
18860,0,18860,1,18860,1,18860,1,18860,0,18860,0,18860,0,0,1,0,No,Yes,No-Yes
883,0,883,0,883,0,883,0,883,0,883,0,883,0,0,0,0,No,No,No-No
27808,0,27808,1,27808,1,27808,1,27808,0,27808,0,27808,0,0,1,0,No,Yes,No-Yes
22279,1,22279,0,22279,1,22279,1,22279,1,22279,1,22279,0,0,1,0,No,Yes,No-Yes
17984,0,17984,0,17984,0,17984,0,17984,0,17984,0,17984,0,0,0,0,No,No,No-No
4888,0,4888,0,4888,0,4888,0,4888,0,4888,0,4888,0,1,1,0,No,Yes,No-Yes
760,0,760,0,760,0,760,0,760,0,760,0,760,0,0,0,0,No,No,No-No
2728,0,2728,0,2728,0,2728,0,2728,0,2728,0,2728,0,0,0,0,No,No,No-No
30954,0,30954,1,30954,1,30954,1,30954,0,30954,0,30954,0,1,1,0,No,Yes,No-Yes
7185,0,7185,0,7185,0,7185,0,7185,0,7185,0,7185,0,0,0,0,No,No,No-No
26668,0,26668,1,26668,1,26668,1,26668,0,26668,1,26668,0,1,1,0,No,Yes,No-Yes
30161,0,30161,1,30161,1,30161,0,30161,0,30161,0,30161,0,1,1,0,No,Yes,No-Yes
8457,0,8457,0,8457,0,8457,0,8457,0,8457,0,8457,0,0,0,0,No,No,No-No
13761,0,13761,0,13761,0,13761,0,13761,0,13761,0,13761,0,1,1,0,No,Yes,No-Yes
32285,0,32285,1,32285,1,32285,1,32285,0,32285,0,32285,0,1,1,0,No,Yes,No-Yes
17689,1,17689,0,17689,0,17689,0,17689,1,17689,0,17689,0,0,1,0,No,Yes,No-Yes
7275,1,7275,0,7275,0,7275,0,7275,1,7275,0,7275,0,0,1,0,No,Yes,No-Yes
22593,0,22593,0,22593,1,22593,0,22593,0,22593,0,22593,0,0,1,0,No,Yes,No-Yes
35816,0,35816,1,35816,1,35816,1,35816,0,35816,1,35816,1,1,1,0,Yes,Yes,Yes-Yes
24655,0,24655,0,24655,1,24655,0,24655,0,24655,0,24655,0,0,1,0,No,Yes,No-Yes
7164,0,7164,1,7164,1,7164,1,7164,0,7164,1,7164,0,0,1,0,No,Yes,No-Yes
376,1,376,1,376,1,376,1,376,1,376,1,376,0,0,1,0,No,Yes,No-Yes
1680,0,1680,0,1680,0,1680,0,1680,0,1680,0,1680,0,0,0,0,No,No,No-No
24053,0,24053,0,24053,1,24053,0,24053,0,24053,0,24053,0,1,1,0,No,Yes,No-Yes
15439,0,15439,0,15439,0,15439,0,15439,0,15439,1,15439,1,1,1,0,Yes,Yes,Yes-Yes
21874,0,21874,0,21874,0,21874,0,21874,0,21874,0,21874,0,1,1,0,No,Yes,No-Yes
10696,0,10696,0,10696,0,10696,0,10696,0,10696,0,10696,0,0,0,0,No,No,No-No
18282,0,18282,0,18282,0,18282,0,18282,0,18282,0,18282,0,1,1,0,No,Yes,No-Yes
33658,1,33658,1,33658,1,33658,1,33658,1,33658,1,33658,0,1,1,0,No,Yes,No-Yes
10108,1,10108,1,10108,1,10108,1,10108,1,10108,0,10108,0,0,1,0,No,Yes,No-Yes
23793,0,23793,1,23793,1,23793,0,23793,0,23793,0,23793,0,0,1,0,No,Yes,No-Yes
14252,0,14252,0,14252,0,14252,0,14252,0,14252,0,14252,0,1,1,0,No,Yes,No-Yes
38089,0,38089,1,38089,1,38089,1,38089,0,38089,1,38089,1,1,1,0,Yes,Yes,Yes-Yes
24392,0,24392,0,24392,0,24392,0,24392,0,24392,0,24392,0,0,0,0,No,No,No-No
16828,0,16828,0,16828,0,16828,0,16828,0,16828,0,16828,0,1,1,0,No,Yes,No-Yes
32059,0,32059,1,32059,1,32059,0,32059,0,32059,0,32059,1,0,1,0,Yes,Yes,Yes-Yes
10290,0,10290,0,10290,0,10290,0,10290,0,10290,0,10290,0,0,0,0,No,No,No-No
31979,1,31979,1,31979,1,31979,1,31979,1,31979,0,31979,0,1,1,0,No,Yes,No-Yes
33022,1,33022,1,33022,1,33022,1,33022,1,33022,1,33022,1,0,1,0,Yes,Yes,Yes-Yes
4768,1,4768,0,4768,0,4768,0,4768,1,4768,1,4768,0,0,1,0,No,Yes,No-Yes
31025,0,31025,0,31025,0,31025,0,31025,0,31025,0,31025,1,0,0,1,Yes,No,Yes-No
19522,0,19522,0,19522,0,19522,0,19522,0,19522,0,19522,0,0,0,0,No,No,No-No
5190,0,5190,0,5190,0,5190,0,5190,0,5190,0,5190,1,0,0,1,Yes,No,Yes-No
1324,0,1324,1,1324,1,1324,1,1324,0,1324,1,1324,0,0,1,0,No,Yes,No-Yes
15504,0,15504,0,15504,1,15504,0,15504,0,15504,0,15504,0,0,1,0,No,Yes,No-Yes
31663,0,31663,1,31663,1,31663,1,31663,0,31663,1,31663,0,0,1,0,No,Yes,No-Yes
22666,1,22666,0,22666,1,22666,1,22666,1,22666,0,22666,0,0,1,0,No,Yes,No-Yes
28026,0,28026,1,28026,1,28026,1,28026,0,28026,1,28026,0,1,1,0,No,Yes,No-Yes
18229,0,18229,0,18229,0,18229,0,18229,0,18229,0,18229,0,1,1,0,No,Yes,No-Yes
27714,1,27714,0,27714,1,27714,1,27714,1,27714,0,27714,0,0,1,0,No,Yes,No-Yes
10531,0,10531,0,10531,0,10531,0,10531,0,10531,0,10531,0,0,0,0,No,No,No-No
86,0,86,1,86,0,86,0,86,0,86,0,86,0,0,1,0,No,Yes,No-Yes
4059,0,4059,1,4059,0,4059,0,4059,0,4059,0,4059,0,0,1,0,No,Yes,No-Yes
1067,0,1067,0,1067,0,1067,0,1067,0,1067,0,1067,0,0,0,0,No,No,No-No
8948,0,8948,0,8948,0,8948,0,8948,0,8948,0,8948,0,0,0,0,No,No,No-No
26780,0,26780,1,26780,1,26780,1,26780,0,26780,1,26780,0,1,1,0,No,Yes,No-Yes
20120,0,20120,0,20120,0,20120,0,20120,0,20120,0,20120,0,0,0,0,No,No,No-No
20029,0,20029,0,20029,0,20029,0,20029,0,20029,0,20029,0,0,0,0,No,No,No-No
3919,0,3919,0,3919,0,3919,0,3919,0,3919,0,3919,0,0,0,0,No,No,No-No
31053,0,31053,0,31053,1,31053,0,31053,0,31053,0,31053,0,1,1,0,No,Yes,No-Yes
4108,0,4108,0,4108,0,4108,0,4108,0,4108,0,4108,0,0,0,0,No,No,No-No
37687,1,37687,1,37687,1,37687,1,37687,1,37687,1,37687,0,1,1,0,No,Yes,No-Yes
36454,1,36454,1,36454,1,36454,1,36454,1,36454,1,36454,0,1,1,0,No,Yes,No-Yes
18991,1,18991,0,18991,0,18991,0,18991,1,18991,0,18991,0,1,1,0,No,Yes,No-Yes
29472,0,29472,1,29472,1,29472,1,29472,0,29472,0,29472,0,1,1,0,No,Yes,No-Yes
22705,0,22705,1,22705,1,22705,0,22705,0,22705,0,22705,0,0,1,0,No,Yes,No-Yes
20489,0,20489,0,20489,0,20489,0,20489,0,20489,0,20489,0,0,0,0,No,No,No-No
20769,0,20769,0,20769,0,20769,0,20769,0,20769,0,20769,0,1,1,0,No,Yes,No-Yes
11052,0,11052,0,11052,0,11052,0,11052,0,11052,0,11052,0,0,0,0,No,No,No-No
25522,0,25522,0,25522,0,25522,0,25522,0,25522,0,25522,0,0,0,0,No,No,No-No
25172,1,25172,0,25172,1,25172,0,25172,1,25172,0,25172,1,0,1,0,Yes,Yes,Yes-Yes
2780,0,2780,0,2780,0,2780,0,2780,0,2780,0,2780,0,0,0,0,No,No,No-No
9356,0,9356,0,9356,0,9356,0,9356,0,9356,0,9356,0,0,0,0,No,No,No-No
14504,0,14504,0,14504,0,14504,0,14504,0,14504,0,14504,0,1,1,0,No,Yes,No-Yes
25414,0,25414,0,25414,1,25414,0,25414,0,25414,0,25414,0,1,1,0,No,Yes,No-Yes
18355,0,18355,0,18355,0,18355,0,18355,0,18355,0,18355,0,1,1,0,No,Yes,No-Yes
20574,0,20574,0,20574,0,20574,0,20574,0,20574,0,20574,0,1,1,0,No,Yes,No-Yes
34108,0,34108,0,34108,0,34108,0,34108,0,34108,0,34108,0,1,1,0,No,Yes,No-Yes
34146,1,34146,1,34146,1,34146,1,34146,1,34146,1,34146,1,1,1,0,Yes,Yes,Yes-Yes
1624,0,1624,1,1624,1,1624,1,1624,0,1624,1,1624,0,0,1,0,No,Yes,No-Yes
14699,0,14699,0,14699,0,14699,0,14699,0,14699,0,14699,0,1,1,0,No,Yes,No-Yes
6464,0,6464,0,6464,0,6464,0,6464,0,6464,0,6464,0,0,0,0,No,No,No-No
35564,1,35564,1,35564,1,35564,1,35564,1,35564,1,35564,0,1,1,0,No,Yes,No-Yes
20781,0,20781,0,20781,0,20781,0,20781,0,20781,0,20781,1,0,0,1,Yes,No,Yes-No
14987,0,14987,0,14987,0,14987,0,14987,0,14987,0,14987,0,0,0,0,No,No,No-No
3625,0,3625,0,3625,0,3625,0,3625,0,3625,0,3625,0,0,0,0,No,No,No-No
20277,0,20277,0,20277,0,20277,0,20277,0,20277,0,20277,0,0,0,0,No,No,No-No
7706,0,7706,0,7706,0,7706,0,7706,0,7706,0,7706,0,0,0,0,No,No,No-No
1043,0,1043,0,1043,0,1043,0,1043,0,1043,0,1043,1,0,0,1,Yes,No,Yes-No
25435,0,25435,1,25435,1,25435,0,25435,0,25435,0,25435,0,1,1,0,No,Yes,No-Yes
13240,0,13240,0,13240,0,13240,0,13240,0,13240,0,13240,0,0,0,0,No,No,No-No
8033,0,8033,0,8033,0,8033,0,8033,0,8033,0,8033,0,0,0,0,No,No,No-No
1900,0,1900,0,1900,0,1900,0,1900,0,1900,0,1900,0,0,0,0,No,No,No-No
12458,0,12458,1,12458,1,12458,1,12458,0,12458,0,12458,0,1,1,0,No,Yes,No-Yes
32660,0,32660,0,32660,1,32660,0,32660,0,32660,0,32660,0,1,1,0,No,Yes,No-Yes
35216,1,35216,1,35216,1,35216,1,35216,1,35216,0,35216,0,1,1,0,No,Yes,No-Yes
18074,0,18074,0,18074,0,18074,0,18074,0,18074,0,18074,1,1,1,0,Yes,Yes,Yes-Yes
27672,0,27672,0,27672,0,27672,0,27672,0,27672,0,27672,0,0,0,0,No,No,No-No
29146,0,29146,1,29146,1,29146,0,29146,0,29146,0,29146,0,0,1,0,No,Yes,No-Yes
34806,0,34806,1,34806,1,34806,1,34806,0,34806,1,34806,0,1,1,0,No,Yes,No-Yes
26427,0,26427,1,26427,1,26427,1,26427,0,26427,1,26427,0,1,1,0,No,Yes,No-Yes
5140,0,5140,0,5140,0,5140,0,5140,0,5140,0,5140,0,0,0,0,No,No,No-No
32477,0,32477,0,32477,1,32477,0,32477,0,32477,0,32477,0,0,1,0,No,Yes,No-Yes
33405,0,33405,1,33405,1,33405,0,33405,0,33405,0,33405,0,0,1,0,No,Yes,No-Yes
29983,0,29983,0,29983,1,29983,0,29983,0,29983,0,29983,0,1,1,0,No,Yes,No-Yes
23703,0,23703,0,23703,1,23703,0,23703,0,23703,0,23703,0,0,1,0,No,Yes,No-Yes
27044,0,27044,0,27044,0,27044,0,27044,0,27044,0,27044,0,1,1,0,No,Yes,No-Yes
20770,1,20770,1,20770,1,20770,1,20770,1,20770,0,20770,0,1,1,0,No,Yes,No-Yes
14086,0,14086,0,14086,0,14086,0,14086,0,14086,0,14086,0,1,1,0,No,Yes,No-Yes
17847,0,17847,0,17847,0,17847,0,17847,0,17847,0,17847,0,0,0,0,No,No,No-No
8813,1,8813,0,8813,0,8813,0,8813,1,8813,0,8813,0,0,1,0,No,Yes,No-Yes
5746,0,5746,0,5746,0,5746,0,5746,0,5746,0,5746,0,0,0,0,No,No,No-No
26251,0,26251,1,26251,1,26251,1,26251,0,26251,1,26251,0,1,1,0,No,Yes,No-Yes
27540,0,27540,0,27540,1,27540,0,27540,0,27540,0,27540,0,0,1,0,No,Yes,No-Yes
11859,0,11859,0,11859,0,11859,0,11859,0,11859,0,11859,0,0,0,0,No,No,No-No
3045,0,3045,0,3045,0,3045,0,3045,0,3045,0,3045,0,0,0,0,No,No,No-No
19497,0,19497,0,19497,0,19497,0,19497,0,19497,0,19497,1,0,0,1,Yes,No,Yes-No
18417,0,18417,1,18417,1,18417,1,18417,0,18417,1,18417,0,1,1,0,No,Yes,No-Yes
18297,0,18297,0,18297,0,18297,0,18297,0,18297,0,18297,0,1,1,0,No,Yes,No-Yes
12104,1,12104,1,12104,0,12104,1,12104,1,12104,0,12104,0,1,1,0,No,Yes,No-Yes
5963,0,5963,0,5963,0,5963,0,5963,0,5963,0,5963,0,0,0,0,No,No,No-No
7568,0,7568,0,7568,0,7568,0,7568,0,7568,0,7568,0,0,0,0,No,No,No-No
23147,0,23147,0,23147,1,23147,0,23147,0,23147,0,23147,0,0,1,0,No,Yes,No-Yes
21582,1,21582,0,21582,0,21582,0,21582,1,21582,0,21582,0,0,1,0,No,Yes,No-Yes
4502,0,4502,0,4502,0,4502,0,4502,0,4502,1,4502,0,0,1,0,No,Yes,No-Yes
17457,0,17457,0,17457,0,17457,0,17457,0,17457,0,17457,0,0,0,0,No,No,No-No
4481,0,4481,1,4481,1,4481,1,4481,0,4481,1,4481,0,0,1,0,No,Yes,No-Yes
1785,0,1785,0,1785,0,1785,0,1785,0,1785,0,1785,0,0,0,0,No,No,No-No
34800,0,34800,1,34800,1,34800,1,34800,0,34800,1,34800,0,1,1,0,No,Yes,No-Yes
20767,1,20767,0,20767,0,20767,0,20767,1,20767,0,20767,0,1,1,0,No,Yes,No-Yes
24877,0,24877,1,24877,1,24877,0,24877,0,24877,0,24877,0,1,1,0,No,Yes,No-Yes
22439,0,22439,0,22439,1,22439,0,22439,0,22439,0,22439,0,1,1,0,No,Yes,No-Yes
4872,0,4872,0,4872,0,4872,0,4872,0,4872,0,4872,0,0,0,0,No,No,No-No
16164,0,16164,0,16164,0,16164,0,16164,0,16164,0,16164,0,0,0,0,No,No,No-No
35405,1,35405,1,35405,1,35405,1,35405,1,35405,1,35405,0,1,1,0,No,Yes,No-Yes
6256,0,6256,0,6256,0,6256,0,6256,0,6256,0,6256,0,0,0,0,No,No,No-No
33922,0,33922,1,33922,1,33922,1,33922,0,33922,1,33922,1,1,1,0,Yes,Yes,Yes-Yes
30781,0,30781,1,30781,1,30781,0,30781,0,30781,0,30781,0,0,1,0,No,Yes,No-Yes
34200,1,34200,1,34200,1,34200,1,34200,1,34200,1,34200,1,1,1,0,Yes,Yes,Yes-Yes
30649,0,30649,0,30649,1,30649,1,30649,0,30649,0,30649,0,1,1,0,No,Yes,No-Yes
36796,1,36796,1,36796,1,36796,1,36796,1,36796,1,36796,0,1,1,0,No,Yes,No-Yes
9889,0,9889,0,9889,0,9889,0,9889,0,9889,0,9889,0,0,0,0,No,No,No-No
38116,1,38116,1,38116,1,38116,1,38116,1,38116,1,38116,1,1,1,0,Yes,Yes,Yes-Yes
5790,0,5790,0,5790,0,5790,0,5790,0,5790,0,5790,0,0,0,0,No,No,No-No
6806,0,6806,1,6806,1,6806,0,6806,0,6806,1,6806,0,0,1,0,No,Yes,No-Yes
1398,0,1398,0,1398,0,1398,0,1398,0,1398,0,1398,0,0,0,0,No,No,No-No
33769,0,33769,1,33769,1,33769,0,33769,0,33769,0,33769,0,1,1,0,No,Yes,No-Yes
5820,0,5820,0,5820,0,5820,0,5820,0,5820,0,5820,0,0,0,0,No,No,No-No
9536,0,9536,0,9536,0,9536,0,9536,0,9536,0,9536,0,0,0,0,No,No,No-No
9518,0,9518,0,9518,0,9518,0,9518,0,9518,0,9518,0,0,0,0,No,No,No-No
36852,1,36852,0,36852,1,36852,1,36852,1,36852,1,36852,1,1,1,0,Yes,Yes,Yes-Yes
32435,0,32435,0,32435,1,32435,0,32435,0,32435,0,32435,0,0,1,0,No,Yes,No-Yes
562,0,562,1,562,0,562,0,562,0,562,0,562,0,0,1,0,No,Yes,No-Yes
28224,0,28224,0,28224,1,28224,0,28224,0,28224,1,28224,0,0,1,0,No,Yes,No-Yes
36949,1,36949,1,36949,1,36949,1,36949,1,36949,1,36949,0,1,1,0,No,Yes,No-Yes
3710,1,3710,1,3710,1,3710,1,3710,1,3710,1,3710,0,0,1,0,No,Yes,No-Yes
21390,0,21390,0,21390,0,21390,0,21390,0,21390,0,21390,0,1,1,0,No,Yes,No-Yes
30997,0,30997,0,30997,0,30997,0,30997,0,30997,0,30997,0,0,0,0,No,No,No-No
4539,1,4539,0,4539,0,4539,0,4539,1,4539,1,4539,0,0,1,0,No,Yes,No-Yes
25471,1,25471,0,25471,1,25471,0,25471,1,25471,0,25471,0,0,1,0,No,Yes,No-Yes
7714,0,7714,0,7714,0,7714,0,7714,0,7714,0,7714,0,0,0,0,No,No,No-No
19994,0,19994,0,19994,0,19994,0,19994,0,19994,0,19994,0,0,0,0,No,No,No-No
30215,0,30215,0,30215,0,30215,0,30215,0,30215,0,30215,0,0,0,0,No,No,No-No
3207,0,3207,0,3207,0,3207,0,3207,0,3207,0,3207,0,1,1,0,No,Yes,No-Yes
29143,0,29143,0,29143,1,29143,0,29143,0,29143,0,29143,0,1,1,0,No,Yes,No-Yes
11853,0,11853,1,11853,1,11853,1,11853,0,11853,0,11853,0,1,1,0,No,Yes,No-Yes
24283,0,24283,0,24283,1,24283,0,24283,0,24283,0,24283,0,1,1,0,No,Yes,No-Yes
25216,1,25216,1,25216,1,25216,1,25216,1,25216,1,25216,0,1,1,0,No,Yes,No-Yes
36570,1,36570,1,36570,1,36570,1,36570,1,36570,1,36570,0,1,1,0,No,Yes,No-Yes
14584,0,14584,0,14584,0,14584,0,14584,0,14584,0,14584,0,0,0,0,No,No,No-No
35940,0,35940,1,35940,1,35940,1,35940,0,35940,0,35940,0,1,1,0,No,Yes,No-Yes
18260,0,18260,0,18260,0,18260,0,18260,0,18260,0,18260,0,1,1,0,No,Yes,No-Yes
31171,1,31171,1,31171,1,31171,1,31171,1,31171,0,31171,0,0,1,0,No,Yes,No-Yes
29375,0,29375,0,29375,1,29375,0,29375,0,29375,0,29375,0,0,1,0,No,Yes,No-Yes
21111,0,21111,0,21111,0,21111,0,21111,0,21111,0,21111,1,0,0,1,Yes,No,Yes-No
24879,0,24879,0,24879,1,24879,0,24879,0,24879,0,24879,0,0,1,0,No,Yes,No-Yes
37588,0,37588,1,37588,1,37588,1,37588,0,37588,0,37588,0,1,1,0,No,Yes,No-Yes
18725,0,18725,0,18725,0,18725,0,18725,0,18725,0,18725,0,0,0,0,No,No,No-No
26543,1,26543,1,26543,1,26543,1,26543,1,26543,1,26543,1,1,1,0,Yes,Yes,Yes-Yes
13005,0,13005,1,13005,1,13005,1,13005,0,13005,0,13005,0,1,1,0,No,Yes,No-Yes
22108,0,22108,1,22108,1,22108,1,22108,0,22108,0,22108,0,1,1,0,No,Yes,No-Yes
1646,0,1646,0,1646,0,1646,0,1646,0,1646,0,1646,0,0,0,0,No,No,No-No
36324,0,36324,1,36324,1,36324,1,36324,0,36324,1,36324,0,1,1,0,No,Yes,No-Yes
2641,0,2641,0,2641,0,2641,0,2641,0,2641,0,2641,0,0,0,0,No,No,No-No
34107,0,34107,1,34107,1,34107,1,34107,0,34107,1,34107,1,1,1,0,Yes,Yes,Yes-Yes
34585,1,34585,1,34585,1,34585,1,34585,1,34585,1,34585,0,1,1,0,No,Yes,No-Yes
20461,0,20461,0,20461,0,20461,0,20461,0,20461,0,20461,0,0,0,0,No,No,No-No
13701,0,13701,0,13701,0,13701,1,13701,0,13701,1,13701,0,1,1,0,No,Yes,No-Yes
26632,0,26632,0,26632,0,26632,0,26632,0,26632,0,26632,0,0,0,0,No,No,No-No
28394,0,28394,1,28394,1,28394,0,28394,0,28394,0,28394,0,0,1,0,No,Yes,No-Yes
17320,0,17320,1,17320,1,17320,1,17320,0,17320,0,17320,0,0,1,0,No,Yes,No-Yes
25794,1,25794,1,25794,1,25794,1,25794,1,25794,1,25794,0,1,1,0,No,Yes,No-Yes
37820,1,37820,1,37820,1,37820,1,37820,1,37820,1,37820,1,1,1,0,Yes,Yes,Yes-Yes
4291,0,4291,0,4291,0,4291,0,4291,0,4291,1,4291,0,0,1,0,No,Yes,No-Yes
30007,0,30007,1,30007,1,30007,1,30007,0,30007,0,30007,0,1,1,0,No,Yes,No-Yes
32514,0,32514,1,32514,1,32514,0,32514,0,32514,0,32514,0,0,1,0,No,Yes,No-Yes
7049,0,7049,0,7049,0,7049,0,7049,0,7049,0,7049,0,0,0,0,No,No,No-No
25024,1,25024,1,25024,1,25024,1,25024,1,25024,1,25024,0,0,1,0,No,Yes,No-Yes
13756,0,13756,1,13756,1,13756,1,13756,0,13756,0,13756,0,1,1,0,No,Yes,No-Yes
7794,0,7794,0,7794,0,7794,0,7794,0,7794,0,7794,0,0,0,0,No,No,No-No
1041,0,1041,1,1041,1,1041,0,1041,0,1041,0,1041,0,0,1,0,No,Yes,No-Yes
3765,0,3765,1,3765,0,3765,0,3765,0,3765,0,3765,0,0,1,0,No,Yes,No-Yes
26104,0,26104,0,26104,1,26104,0,26104,0,26104,0,26104,0,1,1,0,No,Yes,No-Yes
25871,0,25871,0,25871,1,25871,1,25871,0,25871,1,25871,1,1,1,0,Yes,Yes,Yes-Yes
5911,0,5911,0,5911,0,5911,0,5911,0,5911,0,5911,0,0,0,0,No,No,No-No
32741,0,32741,1,32741,1,32741,0,32741,0,32741,0,32741,0,0,1,0,No,Yes,No-Yes
5204,0,5204,0,5204,0,5204,0,5204,0,5204,0,5204,0,0,0,0,No,No,No-No
1746,0,1746,0,1746,0,1746,0,1746,0,1746,0,1746,0,0,0,0,No,No,No-No
21972,0,21972,0,21972,1,21972,1,21972,0,21972,0,21972,0,0,1,0,No,Yes,No-Yes
28428,0,28428,0,28428,1,28428,1,28428,0,28428,0,28428,0,0,1,0,No,Yes,No-Yes
31365,0,31365,0,31365,1,31365,0,31365,0,31365,0,31365,0,0,1,0,No,Yes,No-Yes
23129,0,23129,1,23129,1,23129,0,23129,0,23129,0,23129,0,0,1,0,No,Yes,No-Yes
11566,0,11566,0,11566,0,11566,0,11566,0,11566,0,11566,0,0,0,0,No,No,No-No
30813,0,30813,1,30813,1,30813,0,30813,0,30813,0,30813,0,0,1,0,No,Yes,No-Yes
4022,0,4022,0,4022,0,4022,0,4022,0,4022,1,4022,0,0,1,0,No,Yes,No-Yes
21551,0,21551,0,21551,0,21551,1,21551,0,21551,1,21551,0,0,1,0,No,Yes,No-Yes
34767,0,34767,1,34767,1,34767,1,34767,0,34767,1,34767,0,1,1,0,No,Yes,No-Yes
7431,0,7431,0,7431,0,7431,0,7431,0,7431,0,7431,0,0,0,0,No,No,No-No
5313,0,5313,0,5313,0,5313,0,5313,0,5313,0,5313,0,0,0,0,No,No,No-No
21696,0,21696,1,21696,1,21696,1,21696,0,21696,1,21696,0,0,1,0,No,Yes,No-Yes
12617,0,12617,1,12617,1,12617,1,12617,0,12617,1,12617,0,1,1,0,No,Yes,No-Yes
20926,0,20926,1,20926,1,20926,1,20926,0,20926,0,20926,0,1,1,0,No,Yes,No-Yes
3022,0,3022,1,3022,1,3022,0,3022,0,3022,0,3022,0,0,1,0,No,Yes,No-Yes
28906,0,28906,0,28906,1,28906,0,28906,0,28906,0,28906,0,0,1,0,No,Yes,No-Yes
21990,0,21990,0,21990,0,21990,1,21990,0,21990,0,21990,0,1,1,0,No,Yes,No-Yes
11077,0,11077,1,11077,0,11077,0,11077,0,11077,0,11077,0,0,1,0,No,Yes,No-Yes
7969,0,7969,0,7969,0,7969,0,7969,0,7969,0,7969,0,0,0,0,No,No,No-No
34597,1,34597,1,34597,1,34597,1,34597,1,34597,1,34597,0,1,1,0,No,Yes,No-Yes
24626,0,24626,0,24626,1,24626,0,24626,0,24626,0,24626,0,0,1,0,No,Yes,No-Yes
32622,0,32622,1,32622,1,32622,0,32622,0,32622,0,32622,0,1,1,0,No,Yes,No-Yes
1560,0,1560,0,1560,0,1560,0,1560,0,1560,0,1560,0,1,1,0,No,Yes,No-Yes
20782,0,20782,0,20782,0,20782,0,20782,0,20782,0,20782,0,1,1,0,No,Yes,No-Yes
13511,0,13511,0,13511,0,13511,0,13511,0,13511,0,13511,0,0,0,0,No,No,No-No
36516,0,36516,1,36516,1,36516,1,36516,0,36516,1,36516,0,1,1,0,No,Yes,No-Yes
16268,0,16268,1,16268,1,16268,1,16268,0,16268,0,16268,0,1,1,0,No,Yes,No-Yes
5550,0,5550,0,5550,0,5550,0,5550,0,5550,0,5550,0,0,0,0,No,No,No-No
12922,0,12922,0,12922,0,12922,0,12922,0,12922,0,12922,0,1,1,0,No,Yes,No-Yes
20394,0,20394,0,20394,0,20394,0,20394,0,20394,0,20394,1,1,1,0,Yes,Yes,Yes-Yes
22425,0,22425,0,22425,1,22425,0,22425,0,22425,0,22425,0,1,1,0,No,Yes,No-Yes
654,0,654,0,654,0,654,0,654,0,654,0,654,0,0,0,0,No,No,No-No
17829,0,17829,0,17829,0,17829,0,17829,0,17829,0,17829,0,1,1,0,No,Yes,No-Yes
18867,1,18867,0,18867,0,18867,0,18867,1,18867,0,18867,0,0,1,0,No,Yes,No-Yes
26278,0,26278,0,26278,1,26278,0,26278,0,26278,1,26278,0,0,1,0,No,Yes,No-Yes
36335,0,36335,1,36335,1,36335,1,36335,0,36335,1,36335,1,1,1,0,Yes,Yes,Yes-Yes
27839,0,27839,1,27839,1,27839,0,27839,0,27839,1,27839,0,1,1,0,No,Yes,No-Yes
18531,0,18531,0,18531,0,18531,0,18531,0,18531,0,18531,0,0,0,0,No,No,No-No
24589,0,24589,0,24589,0,24589,0,24589,0,24589,0,24589,0,0,0,0,No,No,No-No
3455,1,3455,0,3455,0,3455,0,3455,1,3455,1,3455,0,0,1,0,No,Yes,No-Yes
23689,0,23689,0,23689,0,23689,0,23689,0,23689,0,23689,0,0,0,0,No,No,No-No
185,0,185,0,185,0,185,0,185,0,185,0,185,0,0,0,0,No,No,No-No
24825,0,24825,0,24825,1,24825,0,24825,0,24825,0,24825,0,1,1,0,No,Yes,No-Yes
